,Time,Hips.X,Hips.Y,Hips.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,Neck.X,Neck.Y,Neck.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,Head.X,Head.Y,Head.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,9.432956,0.480620043,0.540704748,-0.05992588,0.453364256,0.827931035,0.06535679,0.3370021,0.83141072,0.052566112,0.294121112,0.657530366,-0.013860422,0.453364256,0.827931035,0.06535679,0.564314625,0.852996401,0.037471234,0.625676095,0.684809618,-0.029114181,0.453364256,0.827931035,0.06535679,0.41748645,0.532571458,-0.057641239,0.429515524,0.282640313,0.054297847,0.410315522,0.031821308,-0.04130302,0.543753635,0.548838037,-0.062210521,0.597758421,0.293184071,0.020645788,0.635432629,0.037142248,-0.053121264,0.455345271,0.937346338,0.115926292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,9.441289,0.480318101,0.537428765,-0.06050882,0.452589239,0.824424334,0.065114922,0.336155375,0.827498978,0.052885329,0.29282305,0.653520762,-0.01298979,0.452589239,0.824424334,0.065114922,0.563555249,0.849173727,0.037010239,0.624922239,0.680551958,-0.028460615,0.452589239,0.824424334,0.065114922,0.417201296,0.529061942,-0.058641822,0.430879476,0.281158872,0.057537394,0.410389427,0.031725529,-0.041364096,0.543434906,0.545795587,-0.062375817,0.598205423,0.291758801,0.024837349,0.635570476,0.036945307,-0.053215684,0.454756562,0.933945933,0.115446122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,9.449622,0.479857334,0.533920653,-0.060791563,0.451708194,0.820814152,0.064831091,0.335218853,0.823503153,0.053047044,0.291491832,0.649303596,-0.011976822,0.451708194,0.820814152,0.064831091,0.562726452,0.845025448,0.03646526,0.624201796,0.676038089,-0.027952873,0.451708194,0.820814152,0.064831091,0.41675745,0.525338549,-0.059387035,0.432277489,0.279561299,0.061001115,0.410380024,0.031652491,-0.041371065,0.542957217,0.542502757,-0.062196091,0.598766361,0.290188876,0.029257066,0.635722491,0.03674371,-0.053314916,0.454033448,0.930512006,0.114769871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,9.457955,0.479352934,0.530231027,-0.060964351,0.450722794,0.81707609,0.064564411,0.33420359,0.81939905,0.052999814,0.289949787,0.64496332,-0.011026887,0.450722794,0.81707609,0.064564411,0.561797501,0.840660744,0.035893264,0.623519804,0.671320121,-0.027350327,0.450722794,0.81707609,0.064564411,0.416281153,0.521373221,-0.060121619,0.43360463,0.277929846,0.064681646,0.410439428,0.03166647,-0.041318649,0.542424715,0.539088832,-0.061807082,0.599305097,0.288552804,0.033780341,0.635849202,0.036554206,-0.05328041,0.45337218,0.92690019,0.1142087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,9.466288,0.478766503,0.526372104,-0.06082996,0.4497,0.813274316,0.064381439,0.333173338,0.81526214,0.052829528,0.288425731,0.640499882,-0.009951409,0.4497,0.813274316,0.064381439,0.560878267,0.835963959,0.035391199,0.622884765,0.666389287,-0.026940703,0.4497,0.813274316,0.064381439,0.415739547,0.517170677,-0.060433659,0.434947823,0.276070681,0.068572033,0.410365965,0.031626556,-0.041251195,0.541793459,0.53557353,-0.061226262,0.599708217,0.286770836,0.038190714,0.636208488,0.036262477,-0.05308706,0.452208859,0.923439997,0.113270454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,9.474621,0.477846715,0.522288033,-0.060554198,0.448399821,0.809391267,0.063961468,0.331855944,0.811164535,0.052549143,0.286831317,0.635976269,-0.008830786,0.448399821,0.809391267,0.063961468,0.55980232,0.830940725,0.034962069,0.622321411,0.661281425,-0.026623046,0.448399821,0.809391267,0.063961468,0.414839691,0.512943746,-0.060694652,0.436231825,0.274203008,0.072293586,0.410314125,0.031565761,-0.04116909,0.540853739,0.53163232,-0.060413745,0.600089732,0.284804951,0.043065632,0.636245264,0.036007825,-0.052908882,0.451054943,0.919678348,0.112568232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,9.482954,0.477274247,0.518128914,-0.060276691,0.447172497,0.805355264,0.063734616,0.330682644,0.806859893,0.051746659,0.284989866,0.631264214,-0.007952327,0.447172497,0.805355264,0.063734616,0.558661741,0.82592482,0.034359407,0.621547244,0.655980206,-0.026054853,0.447172497,0.805355264,0.063734616,0.414333045,0.508377876,-0.061013474,0.437611797,0.272155674,0.076091617,0.410245055,0.031475231,-0.041136045,0.540215449,0.527879951,-0.059539908,0.600317432,0.282804554,0.047541539,0.63637081,0.035654708,-0.052635539,0.450004976,0.916009887,0.11148856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,9.491287,0.476340495,0.513713231,-0.059679788,0.445699408,0.801321534,0.06312508,0.329209063,0.802725382,0.051129678,0.283304928,0.626619649,-0.00688086,0.445699408,0.801321534,0.06312508,0.55743633,0.820596559,0.033813056,0.620844443,0.650509538,-0.025646657,0.445699408,0.801321534,0.06312508,0.413433544,0.503794297,-0.060925044,0.438815355,0.270103291,0.080088828,0.410193403,0.031587886,-0.041194003,0.539247447,0.523632164,-0.058434533,0.600607218,0.280522975,0.052351458,0.636412396,0.035268701,-0.052465857,0.448665024,0.912069872,0.11065316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,9.49962,0.475769773,0.509341181,-0.058997365,0.444181169,0.797197697,0.062786224,0.327767955,0.798468983,0.050050112,0.281294977,0.621901157,-0.006072132,0.444181169,0.797197697,0.062786224,0.556033133,0.815415081,0.033237518,0.619803103,0.64501471,-0.024923858,0.444181169,0.797197697,0.062786224,0.412944241,0.499015727,-0.060883647,0.439989451,0.267984364,0.084146353,0.410221128,0.031716359,-0.041191656,0.538595305,0.519666635,-0.057111083,0.600635704,0.278215387,0.056875403,0.636445073,0.03488483,-0.052332053,0.447719743,0.90823252,0.109601329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,9.507953,0.475288062,0.505031963,-0.058088048,0.442524208,0.79327182,0.06224648,0.326167285,0.794520039,0.049003762,0.279356174,0.617428826,-0.005154,0.442524208,0.79327182,0.06224648,0.554593509,0.810158175,0.032730655,0.618822279,0.639541712,-0.024281002,0.442524208,0.79327182,0.06224648,0.412570798,0.494132918,-0.06031877,0.441202952,0.265695242,0.088466522,0.41034843,0.03182779,-0.041041595,0.538005326,0.515931008,-0.055857326,0.600365035,0.276017614,0.061161754,0.636511898,0.034603943,-0.05211306,0.446313738,0.904525909,0.108518229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,9.516286,0.474013972,0.500740198,-0.057082739,0.440931342,0.789460852,0.061901626,0.324614073,0.790565617,0.048302603,0.277190867,0.613246501,-0.004561487,0.440931342,0.789460852,0.061901626,0.553196451,0.805098137,0.032441797,0.617670926,0.63422475,-0.023513266,0.440931342,0.789460852,0.061901626,0.411340371,0.489608197,-0.05938899,0.442072728,0.263478596,0.092471342,0.410481396,0.031898905,-0.040912217,0.536687572,0.5118722,-0.054776487,0.600103072,0.273819847,0.065432442,0.636534975,0.034367959,-0.051844364,0.444706171,0.901149598,0.107115365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,9.524619,0.473577639,0.496809717,-0.055995398,0.438995903,0.785924356,0.061409022,0.322753505,0.786960331,0.047179031,0.274758856,0.609292898,-0.003972101,0.438995903,0.785924356,0.061409022,0.551406992,0.800339357,0.031882492,0.616179767,0.629055195,-0.022448574,0.438995903,0.785924356,0.061409022,0.411039905,0.484999788,-0.058598844,0.442735043,0.261223479,0.096514716,0.410750022,0.031927766,-0.040666821,0.536115373,0.508619646,-0.053391953,0.599617529,0.271840506,0.069261014,0.636511611,0.034301182,-0.051702763,0.443421846,0.897732302,0.10626771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,9.532952,0.472001607,0.492935086,-0.054834754,0.437077252,0.782584621,0.061075256,0.320874033,0.78357879,0.046525871,0.272154585,0.605865977,-0.003775351,0.437077252,0.782584621,0.061075256,0.549609344,0.795867616,0.031478781,0.614490039,0.624140163,-0.021302073,0.437077252,0.782584621,0.061075256,0.409504999,0.480894423,-0.057367925,0.443337974,0.259029122,0.100022522,0.410780483,0.031841804,-0.04049179,0.534498215,0.504975749,-0.052301584,0.599308435,0.269906329,0.072928757,0.636505535,0.034261955,-0.051596118,0.441509044,0.894900593,0.104645764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,9.541285,0.471137669,0.489577072,-0.05337915,0.434812417,0.779742369,0.060601505,0.318619096,0.780743587,0.045973769,0.269146909,0.603064646,-0.003708603,0.434812417,0.779742369,0.060601505,0.547456041,0.791898756,0.030945187,0.612293577,0.619499156,-0.019652373,0.434812417,0.779742369,0.060601505,0.40876752,0.47686681,-0.055752811,0.443654039,0.25666119,0.103724619,0.41093192,0.031701769,-0.040292259,0.533507818,0.502287335,-0.051005489,0.598756862,0.268291805,0.07599565,0.636400661,0.034292429,-0.051462484,0.439613333,0.892250287,0.103634365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,9.549618,0.469327763,0.486496566,-0.051750758,0.432487329,0.777260855,0.060584384,0.316329674,0.778521143,0.045695732,0.265873242,0.601094018,-0.003896655,0.432487329,0.777260855,0.060584384,0.545186621,0.788514886,0.030783758,0.609897096,0.615559369,-0.01804845,0.432487329,0.777260855,0.060584384,0.406997138,0.473584256,-0.054071521,0.443766286,0.254666151,0.106749895,0.410970743,0.031567486,-0.040116635,0.531658387,0.499408876,-0.049429994,0.598476026,0.26663751,0.078997141,0.636261897,0.034221996,-0.051285616,0.437603309,0.890396142,0.101901948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,9.557951,0.467559744,0.484061832,-0.049928634,0.429887489,0.775495479,0.060376171,0.313716772,0.777251467,0.045640435,0.262424005,0.600083251,-0.004019575,0.429887489,0.775495479,0.060376171,0.542672281,0.786135961,0.030673783,0.606966763,0.612369588,-0.015770898,0.429887489,0.775495479,0.060376171,0.405296785,0.47078991,-0.05202638,0.443818397,0.252645521,0.109434903,0.410759503,0.031285612,-0.039981427,0.529822703,0.497333754,-0.047830888,0.598202035,0.26543514,0.081350902,0.63621629,0.034239466,-0.051019095,0.4350469,0.88899068,0.100689041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,9.566284,0.465397281,0.482386316,-0.047968629,0.427104902,0.774458244,0.060573737,0.310963917,0.776715522,0.04567282,0.258416688,0.600018822,-0.004354233,0.427104902,0.774458244,0.060573737,0.539887159,0.78457102,0.030677994,0.60375463,0.610120997,-0.013749214,0.427104902,0.774458244,0.060573737,0.403174705,0.468909875,-0.049957878,0.443615649,0.251202878,0.111624389,0.410723576,0.031181928,-0.039793023,0.527619857,0.495862757,-0.04597938,0.597922831,0.264557461,0.08323357,0.636223126,0.034351268,-0.050768428,0.433576312,0.888391245,0.099436309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,9.574617,0.46316326,0.481286759,-0.045652577,0.424196836,0.774122806,0.060572036,0.308033014,0.777158656,0.045990843,0.254354218,0.60099279,-0.004702509,0.424196836,0.774122806,0.060572036,0.53700166,0.784314911,0.030788592,0.60016206,0.609061458,-0.011432643,0.424196836,0.774122806,0.060572036,0.400989861,0.467563924,-0.047489109,0.443122479,0.249820109,0.113610575,0.410641128,0.031074375,-0.039730891,0.525336658,0.495009593,-0.043816045,0.597478224,0.263818395,0.084585121,0.636218479,0.034414233,-0.050660073,0.430668016,0.88843182,0.098314331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,9.58295,0.460445782,0.481183784,-0.043085198,0.420985378,0.774837791,0.060794524,0.304836386,0.778286879,0.04618711,0.249862431,0.602749491,-0.005292311,0.420985378,0.774837791,0.060794524,0.533831587,0.784669084,0.031046588,0.596516442,0.60888328,-0.009642495,0.420985378,0.774837791,0.060794524,0.398302187,0.467339006,-0.045012947,0.442245491,0.249009084,0.114804656,0.410608497,0.030960024,-0.039701161,0.522589377,0.495028563,-0.041157449,0.596882197,0.263398397,0.085209786,0.63619646,0.034380246,-0.050523093,0.428270475,0.88961045,0.096947969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,9.591283,0.45733386,0.481894133,-0.040470695,0.417642078,0.776419933,0.060953844,0.301525127,0.780459096,0.046243308,0.245191053,0.605536764,-0.00585555,0.417642078,0.776419933,0.060953844,0.530522381,0.786147311,0.031301249,0.592523253,0.609756515,-0.007786093,0.417642078,0.776419933,0.060953844,0.395201942,0.468007778,-0.042474298,0.440956641,0.248681252,0.115459286,0.410538472,0.030891196,-0.039655401,0.519465778,0.495780488,-0.038467091,0.595845267,0.263376006,0.085205724,0.63604888,0.034406997,-0.050349438,0.425321621,0.891551383,0.095863459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,9.599616,0.453855419,0.483683096,-0.037753217,0.414037818,0.779038512,0.061330017,0.297994676,0.783584811,0.046191276,0.240276564,0.60933481,-0.006640512,0.414037818,0.779038512,0.061330017,0.527015436,0.7883452,0.031913958,0.58836886,0.611482531,-0.006046481,0.414037818,0.779038512,0.061330017,0.391726483,0.469830792,-0.040061788,0.439228814,0.249032353,0.115283675,0.410490941,0.030823348,-0.039562392,0.515984355,0.497535399,-0.035444646,0.594357595,0.263876445,0.0845627,0.635852468,0.034639541,-0.050147941,0.422365489,0.894647217,0.094468886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,9.607949,0.449883049,0.486358685,-0.034749505,0.410245736,0.782657011,0.061609248,0.294294984,0.787780158,0.045955575,0.235189842,0.614199517,-0.007541944,0.410245736,0.782657011,0.061609248,0.523379026,0.791520615,0.03265832,0.584062474,0.61423891,-0.004414007,0.410245736,0.782657011,0.061609248,0.387753344,0.47257617,-0.037425792,0.436979261,0.249923983,0.114703915,0.410480914,0.030949239,-0.03945911,0.512012754,0.500141201,-0.032073219,0.59218901,0.264774607,0.08331729,0.635493449,0.035000598,-0.049900462,0.419118451,0.898584204,0.093469387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,9.616282,0.445421988,0.489997697,-0.031386256,0.406437389,0.787308349,0.06204151,0.290591603,0.793118734,0.045859596,0.229958705,0.62030429,-0.008403287,0.406437389,0.787308349,0.06204151,0.519718713,0.795634178,0.03351287,0.579619617,0.617962626,-0.00296099,0.406437389,0.787308349,0.06204151,0.383276019,0.476349246,-0.034355921,0.434372251,0.251244259,0.113487088,0.410558633,0.03110067,-0.039444437,0.507567956,0.503646148,-0.028416591,0.589334022,0.266139702,0.081336012,0.635084119,0.035521209,-0.049585257,0.416166575,0.903614911,0.092224851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,9.624615,0.440575208,0.49460013,-0.027888616,0.402421981,0.792987848,0.062439941,0.286738567,0.799666285,0.045451496,0.224681279,0.627570771,-0.009481813,0.402421981,0.792987848,0.062439941,0.5159182,0.800504779,0.034547916,0.575139574,0.622511785,-0.001465471,0.402421981,0.792987848,0.062439941,0.378409081,0.481137171,-0.031256372,0.431085892,0.253161228,0.111546842,0.410594835,0.031285998,-0.039349938,0.502741336,0.508063089,-0.02452086,0.585774169,0.268022348,0.078564668,0.634737981,0.036270425,-0.049153501,0.412720625,0.909595478,0.091241088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,9.632948,0.435431723,0.500101408,-0.024216443,0.398285734,0.799604537,0.062827697,0.282797318,0.807362144,0.044992159,0.21933012,0.636025839,-0.010698293,0.398285734,0.799604537,0.062827697,0.512014503,0.80616321,0.035650284,0.570579762,0.627883596,-1.67E-05,0.398285734,0.799604537,0.062827697,0.373241654,0.48683561,-0.027908924,0.427170513,0.255517409,0.108927486,0.410649983,0.031469383,-0.039220729,0.497621792,0.513367206,-0.020523962,0.581387358,0.270453884,0.074959454,0.634227886,0.037289301,-0.048573924,0.409220835,0.916476119,0.090293394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,9.641281,0.429925209,0.506417754,-0.020408135,0.394080748,0.807070869,0.063195878,0.278813853,0.816059273,0.044524707,0.213924885,0.645570103,-0.012118968,0.394080748,0.807070869,0.063195878,0.508024682,0.812684623,0.036717082,0.56588766,0.634111622,0.001373052,0.394080748,0.807070869,0.063195878,0.367700263,0.4933617,-0.024257295,0.422635692,0.258325427,0.105668392,0.41070109,0.031746183,-0.039030436,0.492150155,0.519473809,-0.016558975,0.576257783,0.273554561,0.070563155,0.633506537,0.038752065,-0.04779523,0.40559593,0.924189613,0.089339863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,9.649614,0.424113263,0.513435723,-0.016528268,0.389850404,0.815280192,0.063435382,0.274832439,0.825688961,0.04398323,0.208361406,0.656166812,-0.013718451,0.389850404,0.815280192,0.063435382,0.504005734,0.820021996,0.037707246,0.561089981,0.641113268,0.002797405,0.389850404,0.815280192,0.063435382,0.36183845,0.500623905,-0.020391616,0.417425933,0.261591946,0.101732867,0.411061215,0.032195495,-0.038819965,0.486388076,0.526247542,-0.01266492,0.570687634,0.277421266,0.065563615,0.632488956,0.040797861,-0.046723074,0.401916676,0.932605606,0.088376511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,9.657947,0.418376366,0.521258289,-0.012859586,0.385525481,0.824190932,0.063553762,0.270782173,0.836093738,0.043350853,0.202681535,0.667633117,-0.015547053,0.385525481,0.824190932,0.063553762,0.499868014,0.82809696,0.038525997,0.556149768,0.648837256,0.004117217,0.385525481,0.824190932,0.063553762,0.356066586,0.508542643,-0.016468487,0.411646493,0.265360309,0.097170685,0.411300688,0.032945416,-0.038481581,0.480686146,0.533973935,-0.009250685,0.56372604,0.28186272,0.05919598,0.631028412,0.043320947,-0.045620777,0.398139484,0.941700507,0.087329678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,9.66628,0.412178701,0.529517187,-0.009164724,0.381292447,0.833585607,0.063495993,0.266831027,0.847004755,0.042654428,0.196810048,0.679808935,-0.017580625,0.381292447,0.833585607,0.063495993,0.495797315,0.836899694,0.039133871,0.55108694,0.657209646,0.005367238,0.381292447,0.833585607,0.063495993,0.3497955,0.517045414,-0.012328824,0.405453394,0.269683686,0.091858552,0.411851982,0.034098835,-0.038053631,0.474561903,0.54198896,-0.006000624,0.556841265,0.287318711,0.053276738,0.628675138,0.047075079,-0.04440249,0.394248485,0.951239914,0.086354525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,9.674613,0.405469656,0.538060574,-0.005743879,0.377014368,0.843186847,0.063567145,0.262931353,0.858514485,0.041980336,0.191088875,0.692599427,-0.019635354,0.377014368,0.843186847,0.063567145,0.491619683,0.846256506,0.039649369,0.545910407,0.666122212,0.006637334,0.377014368,0.843186847,0.063567145,0.342975285,0.526015842,-0.008312632,0.398328904,0.274517833,0.085630773,0.412859419,0.035631095,-0.037415273,0.467964027,0.550105305,-0.003175125,0.549934837,0.293656772,0.048357107,0.625374219,0.052007639,-0.042927807,0.390327231,0.960982911,0.085470626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,9.682946,0.398690797,0.547113597,-0.002139774,0.37267659,0.853207559,0.063418405,0.258959702,0.870148822,0.041117642,0.185165409,0.705638716,-0.021941605,0.37267659,0.853207559,0.063418405,0.48741802,0.855829528,0.040107669,0.540705019,0.675282205,0.007722471,0.37267659,0.853207559,0.063418405,0.336103235,0.535413372,-0.003906798,0.391547301,0.280053299,0.078905183,0.413801799,0.038072473,-0.036716424,0.461278359,0.558813822,-0.00037275,0.54285291,0.300834824,0.043593875,0.621009666,0.057565995,-0.04084627,0.386971211,0.971119306,0.084043424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,9.691279,0.391833398,0.55630101,0.001279326,0.368490241,0.863362991,0.063357748,0.255103643,0.881792399,0.040560879,0.17936319,0.718869071,-0.024285203,0.368490241,0.863362991,0.063357748,0.483269017,0.865692145,0.040200274,0.535535582,0.684720715,0.008527118,0.368490241,0.863362991,0.063357748,0.329141554,0.545065868,0.000428011,0.384497313,0.286269319,0.071847346,0.414450061,0.041406512,-0.035685803,0.454525243,0.567536152,0.002130642,0.536035681,0.308578272,0.040045016,0.615708451,0.063623158,-0.037849665,0.382950417,0.981385465,0.083219934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,9.699612,0.3848451,0.565561727,0.004405211,0.364262235,0.873484998,0.06320532,0.251232264,0.893380082,0.039875679,0.173625963,0.732046357,-0.026715106,0.364262235,0.873484998,0.06320532,0.479071562,0.875596981,0.040178835,0.53024665,0.694173842,0.009317916,0.364262235,0.873484998,0.06320532,0.322075555,0.554735905,0.004484215,0.377444374,0.293172155,0.064976643,0.414399752,0.045812413,-0.034350077,0.447614646,0.576387549,0.004326207,0.529374041,0.316794046,0.03699499,0.609819614,0.07011523,-0.034394165,0.379229642,0.991555176,0.082396914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,9.707945,0.377697977,0.574735177,0.007515388,0.360004412,0.883403368,0.063048954,0.247313173,0.904826959,0.039435919,0.168142593,0.744957379,-0.028823716,0.360004412,0.883403368,0.063048954,0.474827338,0.885387164,0.040078947,0.525000992,0.703595646,0.009745967,0.360004412,0.883403368,0.063048954,0.31485196,0.564417944,0.008589309,0.370131596,0.300614845,0.058516475,0.41337968,0.051098193,-0.032529574,0.440543994,0.585052411,0.006441466,0.522851232,0.325122803,0.034774351,0.603395317,0.076916442,-0.030987284,0.375536989,1.001540319,0.081360354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,9.716278,0.370437407,0.583746312,0.010337585,0.355784021,0.893137284,0.062975678,0.243406787,0.915862949,0.039085042,0.162866047,0.757457232,-0.030961081,0.355784021,0.893137284,0.062975678,0.470590758,0.894975803,0.039912851,0.519746057,0.712826525,0.010062583,0.355784021,0.893137284,0.062975678,0.307517758,0.574028043,0.012310787,0.362817053,0.308516785,0.052140365,0.410954825,0.056885341,-0.030216848,0.433357056,0.593464582,0.008364383,0.515980682,0.333297965,0.033410398,0.596095749,0.083966917,-0.02850845,0.371924822,1.011332034,0.080364847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,9.724611,0.363510195,0.59261084,0.012955579,0.351502511,0.902570482,0.062926555,0.239436181,0.926438957,0.038692391,0.15782797,0.76930013,-0.032953474,0.351502511,0.902570482,0.062926555,0.466291604,0.904232474,0.039762731,0.514451257,0.721751708,0.010316863,0.351502511,0.902570482,0.062926555,0.300557123,0.583303047,0.015693487,0.355629087,0.316548547,0.046511512,0.406897499,0.062921189,-0.027400953,0.426463268,0.601918632,0.010217671,0.508820713,0.341462962,0.033037178,0.587695478,0.091309455,-0.027132032,0.368822398,1.020823359,0.078712184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,9.732944,0.35733522,0.601129792,0.01457699,0.34726348,0.911510797,0.06281644,0.235525024,0.936469585,0.038170198,0.152941939,0.780463333,-0.034821065,0.34726348,0.911510797,0.06281644,0.462037348,0.913071371,0.039570261,0.509220358,0.730273948,0.01050986,0.34726348,0.911510797,0.06281644,0.294395132,0.59191194,0.017862862,0.348569978,0.324309199,0.042245117,0.4014711,0.068956966,-0.02420071,0.420275309,0.610347644,0.011291117,0.501716106,0.349608668,0.034165083,0.578162978,0.098801495,-0.026415253,0.364763426,1.029749596,0.078508661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,9.741277,0.351343505,0.609353783,0.016180947,0.34283035,0.919990125,0.062775684,0.231311468,0.945699465,0.037907432,0.148200779,0.79074243,-0.036702029,0.34283035,0.919990125,0.062775684,0.4576301,0.921283788,0.039641193,0.504100101,0.738327901,0.010429487,0.34283035,0.919990125,0.062775684,0.288400078,0.60030761,0.019856848,0.34151435,0.332031897,0.038502247,0.39490469,0.074986983,-0.020622397,0.414286932,0.618399957,0.012505047,0.494246227,0.357268436,0.036115954,0.567541825,0.106045657,-0.026599356,0.360980995,1.038248666,0.077553334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,9.74961,0.345819538,0.617244417,0.017381734,0.338198759,0.928089862,0.062742938,0.226891939,0.954491368,0.037650842,0.143702873,0.800119408,-0.038075762,0.338198759,0.928089862,0.062742938,0.453012996,0.928966464,0.039660831,0.498946856,0.745885047,0.010387698,0.338198759,0.928089862,0.062742938,0.282875158,0.608244623,0.021153903,0.334564862,0.339418292,0.035338866,0.386753338,0.080658144,-0.01698597,0.408763918,0.62624421,0.013609565,0.486477284,0.364585815,0.038831613,0.555823176,0.113123353,-0.027320613,0.356856559,1.046342915,0.076920717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,9.757943,0.340466613,0.624649849,0.018278833,0.333480059,0.935650685,0.062824025,0.222384897,0.962567297,0.037344192,0.139090387,0.808589502,-0.039065916,0.333480059,0.935650685,0.062824025,0.448278528,0.936159008,0.039652615,0.493797951,0.752989527,0.010283168,0.333480059,0.935650685,0.062824025,0.277510882,0.615665271,0.021894593,0.327597564,0.34637423,0.03258544,0.378063271,0.086049235,-0.013267026,0.403422345,0.633634426,0.014663073,0.47844749,0.371421563,0.042163568,0.54357682,0.120089789,-0.028609655,0.352661291,1.053894624,0.076365026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,9.766276,0.335579691,0.631725413,0.019107865,0.328622735,0.942768517,0.062826119,0.21747645,0.969690429,0.03757587,0.134564174,0.816100882,-0.04002211,0.328622735,0.942768517,0.062826119,0.443413237,0.942869243,0.039609928,0.488523205,0.759569038,0.010424883,0.328622735,0.942768517,0.062826119,0.272644662,0.622602825,0.022738434,0.3208267,0.35287617,0.030902856,0.369052114,0.091292549,-0.009921864,0.39851472,0.640848002,0.015477295,0.470145419,0.377999254,0.045812326,0.530820105,0.127044265,-0.030072555,0.348218356,1.060979252,0.076060218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
